train.size,percent.correct.labels,auc,percent.correct.intervals
2,9.375,0.961476725521669,9.375
4,9.375,0.961476725521669,9.375
6,34.375,0.961476725521669,34.375
8,34.375,0.961476725521669,34.375
10,34.375,0.961476725521669,34.375
12,34.375,0.961476725521669,34.375
14,34.375,0.961476725521669,34.375
16,46.875,0.961476725521669,46.875
18,46.875,0.961476725521669,46.875
20,46.875,0.961476725521669,46.875
25,46.875,0.961476725521669,46.875
30,87.5,0.961476725521669,87.5
35,87.5,0.961476725521669,87.5
40,87.5,0.961476725521669,87.5
45,82.2916666666667,0.961476725521669,82.2916666666667
50,82.2916666666667,0.961476725521669,82.2916666666667
55,82.2916666666667,0.961476725521669,82.2916666666667
60,82.2916666666667,0.961476725521669,82.2916666666667
65,82.2916666666667,0.961476725521669,82.2916666666667
70,82.2916666666667,0.961476725521669,82.2916666666667
75,82.2916666666667,0.961476725521669,82.2916666666667
80,82.2916666666667,0.961476725521669,82.2916666666667
85,82.2916666666667,0.961476725521669,82.2916666666667
90,82.2916666666667,0.961476725521669,82.2916666666667
95,82.2916666666667,0.961476725521669,82.2916666666667
100,82.2916666666667,0.961476725521669,82.2916666666667
200,51.0416666666667,0.961476725521669,51.0416666666667
300,56.25,0.961476725521669,56.25
400,60.4166666666667,0.961476725521669,60.4166666666667
500,56.25,0.961476725521669,56.25
600,60.4166666666667,0.961476725521669,60.4166666666667
700,57.2916666666667,0.961476725521669,57.2916666666667
800,57.2916666666667,0.961476725521669,57.2916666666667
900,57.2916666666667,0.961476725521669,57.2916666666667
1000,55.2083333333333,0.961476725521669,55.2083333333333
3322,42.7083333333333,0.961476725521669,42.7083333333333
